date,value,topic,variable_long,variable_short,location,unit,source,update,public,description
2020-06-30,85,Soziales,Beratungsinhalt Gewalt,inhalt_gewalt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,275,Soziales,Beratungsinhalt Körperliches Leiden,inhalt_leiden_koerperlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,1,Soziales,Beratungsinhalt Medienerziehung/Swisscom,inhalt_medienerziehung_swisscom,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,301,Soziales,Beratungsinhalt Paarbeziehung,inhalt_paarbeziehung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,1367,Soziales,Beratungsinhalt Psychisches Leiden,inhalt_leiden_psychisch,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,58,Soziales,Beratungsinhalt Sexualität,inhalt_sexualitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,87,Soziales,Beratungsinhalt Sorge wegen Infektion,inhalt_sorge_infektion,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,82,Soziales,Beratungsinhalt Spiritualität / Lebenssinn,inhalt_spiritualitaet_lebenssinn,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,130,Soziales,Beratungsinhalt Suchtverhalten,inhalt_suchtverhalten,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,133,Soziales,Beratungsinhalt Suizidalität,inhalt_suizidalitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,80,Soziales,Beratungsinhalt Verlust / Trauer / Tod,inhalt_verlust_trauer_tod,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,423,Soziales,Beratungsinhalt Verschiedenes,inhalt_verschiedenes,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,2,Soziales,Geschlecht Divers,geschlecht_divers,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,884,Soziales,Geschlecht Männlich,geschlecht_maennlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,69,Soziales,Geschlecht nicht bestimmbar,geschlecht_unbestimmt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,2170,Soziales,Geschlecht Weiblich,geschlecht_weiblich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,4236,Soziales,Kontaktaufnahmen total,kontaktaufnahmen_total,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,945,Soziales,Kontakthäufigkeit Erster Kontakt,kontakt_erstmalig,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,1025,Soziales,"Kontakthäufigkeit Gelegentlicher, wiederholter Kontakt",kontakt_gelegentlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,1155,Soziales,Kontakthäufigkeit Regelmässiger Kontakt,kontakt_regelmaessig,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,NA,Soziales,Zusätzliche Beanspruchung aufgelegt,zus_beanspruchung_aufgelegt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,NA,Soziales,Zusätzliche Beanspruchung Chat ohne Inhalt,zus_beanspruchung_chat_ohne_inhalt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,112,Soziales,Zusätzliche Beanspruchung Fehlanruf,zus_beanspruchung_fehlanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,6,Soziales,Zusätzliche Beanspruchung Juxanruf,zus_beanspruchung_juxanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,292,Soziales,Zusätzliche Beanspruchung Schweigeanruf,zus_beanspruchung_schweigeanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-06-30,701,Soziales,Zusätzliche Beanspruchung Verschobenes Gespräch,zus_beanspruchung_verschobenes_gespraech,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,731,Soziales,Alter 19 - 40 J.,alter_19_bis_40,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,1147,Soziales,Alter 41 - 65 J.,alter_41_bis_65,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,101,Soziales,Alter bis 18 J.,alter_bis_18,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,306,Soziales,Alter nicht bestimmbar,alter_unbestimmt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,789,Soziales,Alter über 65 J.,alter_ue65,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,1319,Soziales,Beratungsinhalt Alltagsbewältigung,inhalt_alltagsbewaeltigung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,191,Soziales,Beratungsinhalt Arbeit / Ausbildung,inhalt_arbeit_ausbildung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,224,Soziales,Beratungsinhalt Beziehung allgemein,inhalt_beziehung_allgemein,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,490,Soziales,Beratungsinhalt Einsamkeit,inhalt_einsamkeit,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,80,Soziales,Beratungsinhalt Existenzprobleme,inhalt_existenzprobleme,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,371,Soziales,Beratungsinhalt Familie / Erziehung,inhalt_familie_erziehung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,112,Soziales,Beratungsinhalt Gewalt,inhalt_gewalt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,354,Soziales,Beratungsinhalt Körperliches Leiden,inhalt_leiden_koerperlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,0,Soziales,Beratungsinhalt Medienerziehung/Swisscom,inhalt_medienerziehung_swisscom,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,358,Soziales,Beratungsinhalt Paarbeziehung,inhalt_paarbeziehung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,1402,Soziales,Beratungsinhalt Psychisches Leiden,inhalt_leiden_psychisch,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,85,Soziales,Beratungsinhalt Sexualität,inhalt_sexualitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,103,Soziales,Beratungsinhalt Sorge wegen Infektion,inhalt_sorge_infektion,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,100,Soziales,Beratungsinhalt Spiritualität / Lebenssinn,inhalt_spiritualitaet_lebenssinn,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,93,Soziales,Beratungsinhalt Suchtverhalten,inhalt_suchtverhalten,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,102,Soziales,Beratungsinhalt Suizidalität,inhalt_suizidalitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,75,Soziales,Beratungsinhalt Verlust / Trauer / Tod,inhalt_verlust_trauer_tod,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,337,Soziales,Beratungsinhalt Verschiedenes,inhalt_verschiedenes,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,2,Soziales,Geschlecht Divers,geschlecht_divers,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,807,Soziales,Geschlecht Männlich,geschlecht_maennlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,64,Soziales,Geschlecht nicht bestimmbar,geschlecht_unbestimmt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,2201,Soziales,Geschlecht Weiblich,geschlecht_weiblich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,4125,Soziales,Kontaktaufnahmen total,kontaktaufnahmen_total,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,909,Soziales,Kontakthäufigkeit Erster Kontakt,kontakt_erstmalig,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,979,Soziales,"Kontakthäufigkeit Gelegentlicher, wiederholter Kontakt",kontakt_gelegentlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,1186,Soziales,Kontakthäufigkeit Regelmässiger Kontakt,kontakt_regelmaessig,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,NA,Soziales,Zusätzliche Beanspruchung aufgelegt,zus_beanspruchung_aufgelegt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,NA,Soziales,Zusätzliche Beanspruchung Chat ohne Inhalt,zus_beanspruchung_chat_ohne_inhalt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,122,Soziales,Zusätzliche Beanspruchung Fehlanruf,zus_beanspruchung_fehlanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,25,Soziales,Zusätzliche Beanspruchung Juxanruf,zus_beanspruchung_juxanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,232,Soziales,Zusätzliche Beanspruchung Schweigeanruf,zus_beanspruchung_schweigeanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-07-31,673,Soziales,Zusätzliche Beanspruchung Verschobenes Gespräch,zus_beanspruchung_verschobenes_gespraech,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,646,Soziales,Alter 19 - 40 J.,alter_19_bis_40,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,1197,Soziales,Alter 41 - 65 J.,alter_41_bis_65,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,106,Soziales,Alter bis 18 J.,alter_bis_18,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,297,Soziales,Alter nicht bestimmbar,alter_unbestimmt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,776,Soziales,Alter über 65 J.,alter_ue65,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,1368,Soziales,Beratungsinhalt Alltagsbewältigung,inhalt_alltagsbewaeltigung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,191,Soziales,Beratungsinhalt Arbeit / Ausbildung,inhalt_arbeit_ausbildung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,244,Soziales,Beratungsinhalt Beziehung allgemein,inhalt_beziehung_allgemein,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,460,Soziales,Beratungsinhalt Einsamkeit,inhalt_einsamkeit,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,91,Soziales,Beratungsinhalt Existenzprobleme,inhalt_existenzprobleme,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,374,Soziales,Beratungsinhalt Familie / Erziehung,inhalt_familie_erziehung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,75,Soziales,Beratungsinhalt Gewalt,inhalt_gewalt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,338,Soziales,Beratungsinhalt Körperliches Leiden,inhalt_leiden_koerperlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,1,Soziales,Beratungsinhalt Medienerziehung/Swisscom,inhalt_medienerziehung_swisscom,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,298,Soziales,Beratungsinhalt Paarbeziehung,inhalt_paarbeziehung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,1317,Soziales,Beratungsinhalt Psychisches Leiden,inhalt_leiden_psychisch,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,83,Soziales,Beratungsinhalt Sexualität,inhalt_sexualitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,88,Soziales,Beratungsinhalt Sorge wegen Infektion,inhalt_sorge_infektion,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,87,Soziales,Beratungsinhalt Spiritualität / Lebenssinn,inhalt_spiritualitaet_lebenssinn,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,112,Soziales,Beratungsinhalt Suchtverhalten,inhalt_suchtverhalten,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,132,Soziales,Beratungsinhalt Suizidalität,inhalt_suizidalitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,52,Soziales,Beratungsinhalt Verlust / Trauer / Tod,inhalt_verlust_trauer_tod,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,340,Soziales,Beratungsinhalt Verschiedenes,inhalt_verschiedenes,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,2,Soziales,Geschlecht Divers,geschlecht_divers,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,856,Soziales,Geschlecht Männlich,geschlecht_maennlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,84,Soziales,Geschlecht nicht bestimmbar,geschlecht_unbestimmt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,2080,Soziales,Geschlecht Weiblich,geschlecht_weiblich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,4090,Soziales,Kontaktaufnahmen total,kontaktaufnahmen_total,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,829,Soziales,Kontakthäufigkeit Erster Kontakt,kontakt_erstmalig,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,965,Soziales,"Kontakthäufigkeit Gelegentlicher, wiederholter Kontakt",kontakt_gelegentlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,1228,Soziales,Kontakthäufigkeit Regelmässiger Kontakt,kontakt_regelmaessig,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,NA,Soziales,Zusätzliche Beanspruchung aufgelegt,zus_beanspruchung_aufgelegt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,NA,Soziales,Zusätzliche Beanspruchung Chat ohne Inhalt,zus_beanspruchung_chat_ohne_inhalt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,88,Soziales,Zusätzliche Beanspruchung Fehlanruf,zus_beanspruchung_fehlanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,57,Soziales,Zusätzliche Beanspruchung Juxanruf,zus_beanspruchung_juxanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,196,Soziales,Zusätzliche Beanspruchung Schweigeanruf,zus_beanspruchung_schweigeanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-08-31,728,Soziales,Zusätzliche Beanspruchung Verschobenes Gespräch,zus_beanspruchung_verschobenes_gespraech,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,573,Soziales,Alter 19 - 40 J.,alter_19_bis_40,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,1110,Soziales,Alter 41 - 65 J.,alter_41_bis_65,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,94,Soziales,Alter bis 18 J.,alter_bis_18,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,273,Soziales,Alter nicht bestimmbar,alter_unbestimmt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,735,Soziales,Alter über 65 J.,alter_ue65,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,1263,Soziales,Beratungsinhalt Alltagsbewältigung,inhalt_alltagsbewaeltigung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,178,Soziales,Beratungsinhalt Arbeit / Ausbildung,inhalt_arbeit_ausbildung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,215,Soziales,Beratungsinhalt Beziehung allgemein,inhalt_beziehung_allgemein,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,481,Soziales,Beratungsinhalt Einsamkeit,inhalt_einsamkeit,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,70,Soziales,Beratungsinhalt Existenzprobleme,inhalt_existenzprobleme,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,314,Soziales,Beratungsinhalt Familie / Erziehung,inhalt_familie_erziehung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,56,Soziales,Beratungsinhalt Gewalt,inhalt_gewalt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,357,Soziales,Beratungsinhalt Körperliches Leiden,inhalt_leiden_koerperlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,1,Soziales,Beratungsinhalt Medienerziehung/Swisscom,inhalt_medienerziehung_swisscom,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,269,Soziales,Beratungsinhalt Paarbeziehung,inhalt_paarbeziehung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,1204,Soziales,Beratungsinhalt Psychisches Leiden,inhalt_leiden_psychisch,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,49,Soziales,Beratungsinhalt Sexualität,inhalt_sexualitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,87,Soziales,Beratungsinhalt Sorge wegen Infektion,inhalt_sorge_infektion,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,79,Soziales,Beratungsinhalt Spiritualität / Lebenssinn,inhalt_spiritualitaet_lebenssinn,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,113,Soziales,Beratungsinhalt Suchtverhalten,inhalt_suchtverhalten,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,123,Soziales,Beratungsinhalt Suizidalität,inhalt_suizidalitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-09-30,65,Soziales,Beratungsinhalt Verlust / Trauer / Tod,inhalt_verlust_trauer_tod,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
